2.794490575790405273e+00;-1.245347499847412109e+00;-1.784541249275207520e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-7.745014429092407227e-01;7.774321436882019043e-01;-1.784541010856628418e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
1.137606263160705566e+00;4.847753793001174927e-02;-1.784541130065917969e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-1.171268939971923828e+00;1.206985235214233398e+00;-1.784541010856628418e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-2.618974447250366211e+00;-1.945973992347717285e+00;-1.784540295600891113e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
1.085706591606140137e+00;-5.332656502723693848e-01;-1.784541130065917969e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
2.725689172744750977e+00;-9.582070261240005493e-02;-1.784541368484497070e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
2.902055025100708008e+00;-9.890506267547607422e-01;-1.784541249275207520e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-3.712766170501708984e-01;7.191382646560668945e-01;-1.784541130065917969e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-7.789868712425231934e-01;2.506395101547241211e+00;-1.784541249275207520e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
2.578132152557373047e+00;-2.368854045867919922e+00;-1.784541010856628418e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
7.264111042022705078e-01;-3.222891092300415039e-01;-1.784541010856628418e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-3.034939467906951904e-01;-6.237081289291381836e-01;-1.784540891647338867e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
5.371713042259216309e-01;3.401464521884918213e-01;-1.784541130065917969e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-1.075821399688720703e+00;2.539354324340820312e+00;-1.784541249275207520e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
2.376065492630004883e+00;2.316812127828598022e-01;-1.784541368484497070e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-1.120183706283569336e+00;2.848537445068359375e+00;-1.784541249275207520e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-2.467711925506591797e+00;-1.877121925354003906e+00;-1.784540295600891113e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-1.620007634162902832e+00;2.793397426605224609e+00;-1.784541249275207520e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-1.271949529647827148e+00;-2.049190282821655273e+00;-1.784540534019470215e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
