-2.021911859512329102e+00;-1.136906862258911133e+00;-1.813714265823364258e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
1.338343143463134766e+00;7.636328935623168945e-01;-1.813714623451232910e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
4.110266268253326416e-01;-1.404219865798950195e+00;-1.813714265823364258e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-2.199640572071075439e-01;1.071037769317626953e+00;-1.813714623451232910e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
1.895407199859619141e+00;2.880824327468872070e+00;-1.813714981079101562e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
9.862075448036193848e-01;-1.797429323196411133e+00;-1.813714265823364258e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-1.923090934753417969e+00;3.496665060520172119e-01;-1.813714504241943359e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
4.496466219425201416e-01;4.540937244892120361e-01;-1.813714623451232910e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
2.005809545516967773e+00;5.330541729927062988e-01;-1.813714623451232910e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-1.106759682297706604e-01;-2.566929101943969727e+00;-1.813714146614074707e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
2.084918498992919922e+00;-2.587638616561889648e+00;-1.813714146614074707e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-8.803966045379638672e-01;9.764118790626525879e-01;-1.813714623451232910e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
2.238821983337402344e+00;2.019951581954956055e+00;-1.813714861869812012e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-2.878217995166778564e-01;-2.046133756637573242e+00;-1.813714146614074707e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-1.745883673429489136e-01;2.547355651855468750e+00;-1.813714861869812012e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
5.344238877296447754e-01;2.479271650314331055e+00;-1.813714861869812012e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
1.841157555580139160e+00;-2.936327457427978516e+00;-1.813714027404785156e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-2.298991680145263672e+00;-4.222460687160491943e-01;-1.813714385032653809e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
1.141864180564880371e+00;-1.127671599388122559e+00;-1.813714265823364258e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-2.580172538757324219e+00;-1.305217862129211426e+00;-1.813714265823364258e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-3.739738166332244873e-01;-1.339550971984863281e+00;-1.813714265823364258e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-1.803755164146423340e+00;3.211748003959655762e-01;-1.813714504241943359e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-1.733490377664566040e-01;2.050827980041503906e+00;-1.813714861869812012e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-2.880915701389312744e-01;8.431847691535949707e-01;-1.813714623451232910e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
-6.541166901588439941e-01;-5.113213658332824707e-01;-1.813714385032653809e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
2.401946544647216797e+00;3.248690962791442871e-01;-1.813714504241943359e+00;1.017515174339678197e-07;1.192093321833453956e-07;1.000000000000000000e+00;0.000000000000000000e+00
